Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
0.043929,0.57072,0.4935,2.7083,-36.002,0.16064,0.058722,0.73687,1.1601,0.42054,0.058722,0.20327,0.070675,0.058722,2624.3,0.13908,1.7522,0.058722,0.052284,188.59,1.1107,0.14855,0.039113,0.20441,0.42054,0.11316,1.5344,2.2678,5.1322,0.48459,0.052284,108.91,3.3512,0.26028,0.14855,1.1352,0.71707,0.70237,0.13226,0.11912,0.11089,0.13226,243.08,54.494,0.075701,0.69956,218.78,0.12789,0.11387,1.3709,0.28888,0.2984,1.9325,3.2277,66903,0.13801,0.10446,0.86199,0.67016,1.9355,6.698,93.883,3.8878,5.1612,0
0.037155,0.75222,-0.0352,0.93331,-69.845,0.037155,0.050562,0.3294,1.0353,0.24778,0.050562,0.095792,0.037793,0.050562,3193.3,0.1143,1.3294,0.050562,0.022225,61.397,,0.070229,0.016332,0.050562,0.24778,0.096479,0.31959,-0.069378,4.0898,0.33041,0.022225,87.673,4.1632,0.093363,0.070229,2.2801,0.48998,0.47217,0.03087,0.004017,0.23409,0.03087,78.697,17.3,0.097093,0.2083,63.564,0.034812,0.015302,0.6549,0.52783,0.2402,0.48836,0.93062,-432.84,0.034079,0.14995,0.96592,0.9056,5.9449,21.098,84.685,4.3101,4.4838,0
0.069762,0.74207,0.24434,1.3293,-146.4,0,0.069762,0.34759,1.1298,0.25793,0.073844,0.094011,0.065589,0.069762,3655.2,0.099858,1.3476,0.069762,0.061749,218.2,1.527,0.068906,0.061749,0.12476,0.069762,0.099858,16.883,17.969,3.886,0.52536,0.061762,254.18,1.436,1.436,0.064175,1.1298,,0.25793,0.056803,0.20088,0.33771,0.060991,270.52,52.32,0.10329,0.41911,231.34,0.064568,0.057151,1.3293,0.74207,0.69638,18.969,18.969,1879.1,0.056803,0.27047,0.93888,0,1.6728,6.9763,239.74,1.5225,83.087,0
0.074311,0.86237,0.12831,1.1518,-45.726,0.11536,0.085598,0.1596,1.0464,0.13763,0.085598,0.10126,0.033709,0.085598,3383.1,0.10789,1.1596,0.085598,0.031013,61.146,1.3807,0.1231,0.026923,0.13995,0.13763,0.094801,0.46671,4.8739,4.1275,0.31229,0.031013,116.99,3.1201,0.14275,0.1231,2.7633,30.082,0.15463,0.0446,0.00049,0.21718,0.0446,128.71,67.56,0.16071,0.60482,63.986,0.11566,0.041904,1.1291,0.84537,0.32051,5.2282,5.8739,1720.9,0.04438,0.53992,0.95562,0.12349,5.9693,5.4026,111.79,3.265,104.85,0
0.032631,0.6327,-0.00496,0.99049,-177.92,0.096561,0.044289,0.48298,0.97048,0.30558,0.044289,0.084926,0.55545,0.044289,430.34,0.84817,1.5805,0.044289,0.045841,77.585,1.2215,0.060746,0.033775,0.12285,0.30558,0.82975,0.61019,-0.01026,4.102,0.60217,0.045841,191.2,1.909,0.096011,0.060746,1.0596,2.7983,0.41678,0.062876,0.17121,0.037608,0.062876,161.41,83.829,0.1589,0.59669,75.295,-0.43161,-0.44674,0.8164,0.5215,0.52385,0.63207,0.86208,-62.74,-0.030419,0.10678,1.0304,0.3639,4.7045,4.3541,197.02,1.8526,1.9984,0
0.1002,0.52923,0.091546,1.1998,-14.525,0,0.1002,0.88953,2.7151,0.47077,0.14376,0.21875,0.053717,0.1002,1324.5,0.27558,1.8895,0.1002,0.036907,26.67,1.0721,0.10443,0.036907,0.1448,0.089573,0.27558,2.3979,0.20327,3.9255,0.15741,0.043449,62.075,5.88,5.0895,0.021533,2.7151,,0.47077,0.007931,0.22235,0.11755,0.038465,60.197,33.527,0.50511,0.76677,26.883,0.058796,0.021655,1.0385,0.45808,0.17007,1.0453,1.0453,771.14,0.007931,0.21285,0.9647,0,13.686,10.887,61.583,5.927,6.0285,0
0.062933,0.79444,0.069566,1.0877,-140.02,0,0.076611,0.25875,1.721,0.20556,0.10334,0.096573,0.058847,0.076611,2863.2,0.12748,1.2587,0.076611,0.044517,146.6,,0.087778,0.036568,0.076611,0.068251,0.11026,3.2834,0.50728,3.7211,0.45592,0.060051,176.4,2.0692,2.0662,0.079452,1.721,,0.20556,0.046167,0.021445,0.23551,0.051005,179.4,32.795,0.091045,0.21636,153.7,0.063116,0.036675,1.0861,0.7933,0.48328,1.499,1.499,366,0.046167,0.30615,0.95681,0,2.4897,11.13,168.25,2.1694,12.549,0
0.10223,0.22266,0.41942,2.8837,36.237,0.16633,0.12665,2.8694,1.1015,0.63889,0.12665,0.5688,0.089864,0.12665,519.78,0.70222,4.4912,0.12665,0.07279,52.802,1.1808,0.13518,0.058758,0.21252,0.63889,0.59257,0.85577,1.1718,4.2183,0.03494,0.07279,51.45,7.0943,0.60711,0.13518,1.8038,,0.63889,0.077692,0.77957,0.044396,0.077692,98.283,45.481,0.40617,1.7533,58.161,0.10547,0.060618,2.8837,0.22266,0.14096,1.785,1.785,6934,0.092136,0.16001,0.90786,0,6.9126,8.0253,46.71,7.8142,4.861,0
0.040979,0.71855,-0.050022,0.93038,-208.72,0.040979,0.049973,0.3769,1.1073,0.27082,0.049973,0.069546,0.12609,0.049973,2858.2,0.1277,1.3917,0.049973,0.06867,153.42,,0.069935,0.056312,0.049973,0.27082,0.11518,1.0641,-0.15091,4.3735,0.98242,0.06867,399.06,0.91464,0.097327,0.069935,0.73367,,0.27082,0.096101,0.00631,0.21145,0.096101,333.04,179.62,0.13397,0.5047,169.88,0.028148,0.038679,0.93038,0.71855,1.0933,0.81703,0.81703,-1182.1,0.096883,0.15131,0.90312,0,2.3791,2.0321,360.4,1.0128,2.1954,0
0.16185,0.64808,0.33864,1.5241,-5.4733,-0.016283,0.19148,0.54303,2.7165,0.35192,0.19627,0.29636,0.075148,0.19148,1158.7,0.315,1.543,0.19148,0.070486,42.787,1.235,0.15565,0.059579,0.24165,0.3398,0.26928,32.494,22.184,3.6153,0.18325,0.070492,94.562,3.8599,3.8481,0.22267,2.7165,,0.35192,0.081968,0.32223,0.12835,0.057298,104.34,61.552,0.50824,1.0313,46.608,0.14299,0.052636,1.5195,0.64609,0.25907,23.054,23.054,1396.7,0.081968,0.4599,0.93074,0,8.5305,5.93,86.811,4.2046,177.95,0
0.14823,0.40431,0.34399,1.8508,25.462,0.36933,0.19068,1.4022,1.1107,0.56692,0.19068,0.47161,0.10444,0.19068,611.05,0.59733,2.4734,0.19068,0.082462,16.4,1.0551,0.21299,0.064103,0.45791,0.56692,0.49234,1.0231,1.3667,4.3136,0.16075,0.082462,70.887,5.149,0.5268,0.21299,2.3225,,0.56692,0.092113,0.31921,0.050384,0.092113,97.748,81.349,1.4267,1.5939,18.215,0.16216,0.070129,1.8508,0.40431,0.19421,2.2524,2.2524,7082.6,0.099686,0.26146,0.90031,0,22.257,4.4869,63.821,5.7191,9.1868,0
0.11728,0.20351,0.21817,2.2663,-33.659,0.10141,0.14251,3.9138,1.099,0.79649,0.1446,0.82718,0.14841,0.14251,455.41,0.80147,4.9138,0.14251,0.12967,50.83,1.1831,0.10478,0.10671,0.33324,0.65342,0.6775,50.176,0.35791,5.662,0.18518,0.12967,65.879,5.582,4.7255,0.14447,1.099,7.6025,0.82772,0.13146,0.88481,0.054104,0.095345,79.048,28.218,0.7663,1.378,58.087,0.084186,0.076603,1.9186,0.17228,0.17915,1.3067,1.3579,2.2663,0.13146,0,0.84012,0.039206,7.1808,12.935,57.219,6.379,1.803,0
0.098597,0.34729,0.2994,1.8735,-21.643,0.301,0.12204,1.8794,1.0356,0.65271,0.12204,0.35607,0.053786,0.12204,855.28,0.42676,2.8794,0.12204,0.04429,60.128,0.96939,0.12093,0.035781,0.37604,0.65271,0.35925,0.45445,0.83666,4.6334,0.083093,0.04429,47.015,7.7634,0.3482,0.12093,2.8077,41.497,0.65725,0.043885,0.35647,0.077622,0.043885,68.875,8.7468,0.21721,0.54913,62.266,0.09476,0.034388,1.849,0.34275,0.12881,1.824,1.8367,12872,0.034338,0.15106,0.96566,0.006949,6.0704,41.729,45.401,8.0395,7.7004,0
0.10861,0.3359,0.30576,1.9103,15.055,0.24167,0.13862,1.6617,1.0559,0.55816,0.13862,0.41267,0.094011,0.13862,662.8,0.55069,2.9771,0.13862,0.070449,39.162,,0.1428,0.055199,0.29601,0.55816,0.46136,0.76634,0.85328,3.9657,0.13126,0.070449,65.796,5.5474,0.42512,0.1428,2.0151,,0.55816,0.072574,0.28669,0.058381,0.072574,101.17,62.004,0.51446,1.2818,41.353,0.096437,0.049012,1.9103,0.3359,0.18026,1.5576,1.5576,2825.6,0.052978,0.19459,0.94702,0,9.3202,5.8867,62.311,5.8577,5.4909,0
0.21841,0.46053,0.28153,1.7418,-37.078,0.02666,0.21841,1.1714,1.9811,0.53947,0.24627,0.57547,0.13035,0.21841,650.9,0.56076,2.1714,0.21841,0.11025,83.199,1.1462,0.23692,0.11025,0.31368,0.26486,0.56076,8.5044,0.83062,4.0819,0.21419,0.12335,79.316,4.6018,3.7925,0.23457,1.9811,2.7296,0.61621,0.1184,0.11047,0.055467,0.11959,114.07,30.87,0.48366,0.55194,94.373,0.19709,0.099482,1.4354,0.37953,0.2173,1.5917,1.8181,3399.5,0.1184,0.40486,0.89091,0.14225,4.3871,11.824,69.925,5.2199,5.8451,0
-0.11783,0.5401,0.11525,1.2171,-34.555,0,-0.11783,0.85151,3.0084,0.4599,-0.099284,-0.22193,-0.024095,-0.11783,-2719.6,-0.13421,1.8515,-0.11783,-0.039166,49.052,1.0039,-0.10681,-0.039166,-0.081307,0.448,-0.13421,-5.7603,0.32574,3.6288,0.16076,-0.034085,62.751,5.8167,5.7178,-0.079817,3.0084,,0.4599,-0.026532,0.11205,-0.29285,-0.035506,71.181,22.129,-0.29144,0.45558,47.785,-0.15215,-0.050577,1.1964,0.53092,0.17192,1.2998,1.2998,490.3,-0.026532,-0.2562,1.0388,0,7.441,16.494,64.416,5.6663,8.5024,0
0.057996,0.55688,0.095072,1.2462,-92.075,0,0.069122,0.79571,0.98128,0.44312,0.093385,0.17902,0.1448,0.069122,1430.6,0.25515,1.7957,0.069122,0.070441,117.6,1.1023,0.091263,0.059102,0.11926,0.40273,0.23517,3.7614,0.18325,4.394,0.52636,0.095167,146.58,2.4901,1.7265,0.019804,0.98128,2.282,0.51544,0.020182,0.12052,0.11303,0.093004,161.68,44.075,0.18343,0.4274,120.02,0.018299,0.018648,0.86408,0.38612,0.40159,0.85411,0.9935,2355.2,0.020182,0.13088,0.93582,0.1632,3.1037,8.2814,143.62,2.5414,1.8914,0
0.081527,0.79447,-0.27843,0.64112,-150.11,0,0.11107,0.25886,1.4452,0.20565,0.12578,0.14316,0.10554,0.11107,1901.2,0.19199,1.2587,0.11107,0.076856,63.886,1.2574,0.12032,0.056413,0.21543,0.1803,0.1548,8.181,-0.55399,3.8969,0.54369,0.086419,213.34,1.7109,1.6708,0.11779,1.4452,23.512,0.21605,0.081506,0.017487,0.16369,0.08326,122.2,58.314,0.32231,0.31508,69.555,0.078864,0.054571,0.62608,0.77583,0.58449,0.40918,0.42987,-2196,0.081506,0.39642,0.92405,0.050555,5.7133,6.2592,195.95,1.8627,2.8754,0
-0.11027,0.63626,-0.21595,0.63991,-44.679,-0.11508,-0.12757,0.57169,2.7943,0.36374,-0.096474,-0.21271,-0.027842,-0.12757,-2985.1,-0.12227,1.5717,-0.12757,-0.045654,16.645,0.87921,-0.097189,-0.039462,-0.10166,-0.10985,-0.095081,-3.1254,-0.35045,3.4941,0.22685,-0.041319,75.043,4.8639,4.5846,-0.12271,2.7943,,0.36374,-0.043913,0.024764,-0.44729,-0.034781,48.19,31.545,-0.86536,0.42744,15.945,-0.14696,-0.052593,0.60318,0.59973,0.2056,0.59028,0.59028,-673.74,-0.043913,-0.30315,1.0452,0,21.929,11.571,78.338,4.6593,4.5345,0
0.099826,0.55954,0.17477,1.4346,-32.438,0.15845,0.12447,0.75441,1.115,0.42212,0.12447,0.30955,0.11486,0.12447,1110.6,0.32864,1.7872,0.12447,0.077749,56.57,1.6627,0.13821,0.062354,0.19617,0.42212,0.2846,0.96254,0.41303,4.5502,0.32971,0.077749,102.21,3.5709,0.247,0.13821,1.6093,2.0881,0.57956,0.08633,0.20483,0.093083,0.08633,112.74,56.172,0.40232,0.81756,63.073,0.07879,0.049215,1.031,0.4021,0.28004,0.99761,1.3697,6203.9,0.1031,0.23649,0.8969,0.37297,6.4521,6.4979,91.675,3.9814,3.7836,0
0.008132,0.70871,0.052753,1.1054,-15.321,0,0.008132,0.41101,1.8991,0.29129,0.056603,0.016251,0.028851,0.008132,4721.3,0.077309,1.411,0.008132,0.004282,25.974,,0.055668,0.004282,0.008132,0.21248,0.077309,1.1485,0.11806,3.7025,0.29083,0.010058,91.137,4.005,2.8279,-0.10509,1.8991,,0.29129,-0.055338,0.31435,0.23087,0.029313,76.085,50.111,0.060175,0.83536,24.612,0.00901,0.004745,0.78054,0.50042,0.24969,0.65191,0.65191,265.89,-0.055338,0.027919,0.99609,0,14.052,7.2838,96.18,3.795,4.2502,0
0.096191,0.27096,0.47624,4.1185,41.905,0,0.096191,2.6906,1.5947,0.72904,0.098279,0.62987,0.072723,0.096191,852.79,0.42801,3.6906,0.096191,0.060319,64.21,1.1246,0.002088,0.060319,0.09954,0.66198,0.42801,1,1.2835,4.2118,0.10793,0.13627,45.041,8.1038,4.5674,0.02635,1.5947,10.673,0.76169,0.016523,1.0005,0.41301,0.001309,108.98,44.774,0.34288,2.2815,82.74,-0.017693,-0.011095,2.3212,0.15272,0.1234,1.9648,2.0528,7755.3,0.22396,0.13194,0.78177,0.044777,5.6845,8.152,34.954,10.442,4.2979,0
0.094699,0.41766,0.25401,1.642,-15.826,0.066161,0.12285,1.2988,1.0852,0.54246,0.12285,0.3105,0.074251,0.12285,1017.7,0.35866,2.3943,0.12285,0.060894,59.384,1.1208,0.14199,0.046941,0.087442,0.54246,0.29126,0.76376,0.72501,4.511,0.14159,0.060894,77.68,4.6988,0.33996,0.14199,2.0479,14.602,0.56447,0.07038,0.34962,0.081282,0.07038,92.511,33.127,0.28852,0.81241,64.443,0.11504,0.057024,1.5555,0.39564,0.21282,1.5483,1.6112,8238,0.078504,0.17457,0.9215,0.040579,6.1464,11.018,71.582,5.0991,5.7583,0
0.12093,0.64791,-0.041601,0.91992,-27.272,0,0.15815,0.54341,2.6699,0.35209,0.17672,0.30442,0.079221,0.15815,1118.1,0.32645,1.5434,0.15815,0.059234,14.579,1.9578,0.17672,0.045294,0.28507,0.33002,0.269,9.5174,-0.079682,3.4825,0.24062,0.066067,75.531,4.8325,3.8748,0.15935,2.6699,3.0722,0.47293,0.059685,0.083525,0.093868,0.066188,59.403,44.824,1.134,0.71465,15.505,0.12335,0.046201,0.73762,0.51951,0.20693,0.67438,0.90585,-126.35,0.059685,0.34346,0.94115,0.34324,25.036,8.143,71.023,5.1392,5.1139,0
0.041168,0.82304,0.23008,1.5172,-14.244,0,0.041168,0.21501,3.053,0.17696,0.12402,0.092538,0.081272,0.041168,1210.7,0.30148,1.215,0.041168,0.013484,38.842,,0,0.013484,0.041168,0.054262,0.30148,0,0.70784,3.6101,0.24327,0.029809,61.126,5.9713,3.2277,0.005282,3.053,0.9257,0.55512,0.00173,0.18528,0.13256,0,70.839,31.997,0.12671,0.78688,44.64,-0.20696,-0.067788,0.82008,0.44488,0.16747,0.54442,1.7078,937.58,0.12989,0.23264,0.92805,2.137,9.3972,11.407,53.186,6.8627,9.3927,0
0.19558,0.68015,0.17073,1.3465,10.235,0,0.19558,0.47026,2.3839,0.31985,0.25765,0.39695,0.095556,0.19558,1089.8,0.33492,1.4703,0.19558,0.082042,11.03,,0.23769,0.082042,0.19558,0.19558,0.33492,3.8295,0.5073,3.3828,0.28531,0.091511,82.983,4.3985,3.1863,0.21672,2.3839,3.1552,0.50729,0.090907,0.077104,0.084001,0.099704,95.763,84.733,2.7148,1.2003,12.134,0.20547,0.08619,0.97544,0.49271,0.22735,0.95036,1.5073,412.18,0.090908,0.61148,0.91952,0.58602,33.09,4.3077,75.439,4.8383,7.0833,0
0.070468,0.7201,0.12199,1.2187,-65.116,0,0.086075,0.38869,2.2859,0.2799,0.11363,0.15431,0.046952,0.086075,2449,0.14904,1.3887,0.086075,0.037656,76.392,1.0407,0.080684,0.030828,0.12626,0.12293,0.12737,2.9282,0.38094,4.6505,0.31503,0.043091,92.105,3.9629,3.0696,0.075398,2.2859,2.8757,0.34992,0.032985,0.070903,0.23548,0.035297,102.23,25.838,0.1473,0.361,78.998,0.059433,0.026001,0.944,0.55779,0.25234,0.87406,1.0927,5454.9,0.032985,0.25177,0.96301,0.25017,4.778,14.126,89.067,4.098,7.1383,0
0.11218,0.34225,0.25693,1.8681,-19.538,0.32105,0.14103,1.4922,1.075,0.51071,0.14103,0.47652,0.09698,0.14103,657.45,0.55518,2.9218,0.14103,0.071982,42.681,1.4046,0.13862,0.057255,0.40619,0.51071,0.47087,0.76058,0.57465,4.2308,0.15803,0.071982,59.273,6.158,0.40502,0.13862,1.9954,6.9947,0.557,0.07075,0.52951,0.059981,0.07075,73.806,31.125,0.48963,1.094,45.884,0.08964,0.045752,1.6155,0.29596,0.16239,1.1422,1.2458,4371.3,0.069794,0.21965,0.93021,0.090639,8.5518,11.727,55.136,6.62,4.3821,0
0.18186,0.61608,0.014646,1.0238,-10.918,0.11578,0.26011,0.62316,3.1497,0.38392,0.34901,0.4222,0.08934,0.26011,799.12,0.45675,1.6232,0.26011,0.082581,11.341,,0.37635,0.057738,0.26011,0.29764,0.32974,4.2332,0.039662,3.573,0.18929,0.083197,81.323,4.4883,4.4883,0.3846,3.1497,,0.38392,0.12211,0.03227,0.051645,0.11949,70.787,59.446,1.8583,0.86492,12.918,0.35506,0.11273,1.0238,0.61608,0.2228,1.0397,1.0397,54.788,0.12211,0.4737,0.9084,0,32.185,6.14,71.393,5.1125,8.5296,0
0.19215,0.11901,0.60365,12.586,1295.2,0,0.19215,7.4028,0.34201,0.88099,0.2059,3.6879,0.59363,0.19215,213.96,1.706,8.4028,0.19215,0.56184,0.04231,,0.1633,0.56184,0.19215,0.75949,1.706,11.874,1.7536,4.0812,0.34541,0.58588,106.52,3.4267,1.5002,0.16347,0.34201,9.8449,0.9476,0.47796,0.024623,0.022776,0.47747,698.48,698.43,4846.8,12.585,0.081049,0.15242,0.44568,5.5102,0.052102,0.29183,2.5592,2.7527,7278.3,0.47796,0.21811,0.5004,0.075602,8626.7,0.5226,55.606,6.5641,0.9935,0
-0.077784,0.60962,-0.02149,0.96271,-73.266,0.049465,-0.080477,0.5876,0.964,0.35821,-0.080477,-0.13963,-0.021198,-0.080477,-7787.2,-0.046872,1.6404,-0.080477,-0.059704,67.775,1.015,-0.048866,-0.057706,0.090236,0.35821,-0.042455,-0.34948,-0.048281,4.2191,0.44852,-0.059704,150.46,2.426,-0.080159,-0.048866,1.3531,9.163,0.39145,-0.036253,0.012609,6.6008,-0.036253,148.29,80.512,-0.31077,0.52846,65.335,-0.10077,-0.074758,0.91022,0.57638,0.41221,0.80476,0.87944,-355.94,-0.037349,-0.21715,1.0373,0.092799,5.3854,4.5335,156.07,2.3386,3.0283,0
0.45851,0.21994,0.65644,4.1219,86.055,0,0.45851,3.5467,2.9399,0.78006,0.4669,2.1806,0.16606,0.45851,164.44,2.2196,4.5467,0.45851,0.15596,8.7709,1.372,0.46576,0.15596,0.6668,0.62535,2.2196,55.569,4.9251,3.7533,-0.061251,0.15601,31.012,11.769,11.252,0.46506,2.9399,,0.78006,0.15819,1.9086,0.014798,0.15843,57.781,49.01,6.4905,3.7859,10.419,0.43608,0.14834,3.9407,0.21027,0.084966,5.8526,5.8526,3719.3,0.15819,0.58779,0.84418,0,41.615,7.4474,26.107,13.981,22.057,0
0.090267,0.54107,0.33679,1.667,-46.873,-0.001666,0.090267,0.84819,1.4791,0.45893,0.096549,0.17877,0.10108,0.090267,1320.9,0.27632,1.8482,0.090267,0.061029,110.45,1.0271,0,0.061029,0.22975,0.40479,0.27632,0,2.1277,3.9654,0.34603,0.14399,192.43,1.8968,1.7701,0.000426,1.4791,,0.45893,0.000288,0.070253,0.30443,0,198.96,88.51,0.20168,0.78059,170.57,-0.059244,-0.040055,1.5556,0.50492,0.5272,2.8994,2.8994,3110.3,0.35247,0.19669,0.6527,0,3.3046,4.1238,124.6,2.9293,9.3443,0
0.16847,0.61494,0.027945,1.0608,-60.943,0,0.20996,0.62617,1.9432,0.38506,0.23398,0.45668,0.13945,0.20996,828.32,0.44065,1.6262,0.20996,0.10805,54.039,,0.21489,0.086697,0.20996,0.25726,0.37319,8.9466,0.054548,4.0695,0.30185,0.12041,103.02,3.5429,2.6487,0.31441,1.9432,1.4121,0.52668,0.1618,0.074008,0.074293,0.11058,85.213,31.174,0.58559,0.43501,64.47,0.15387,0.079183,0.79307,0.45974,0.28226,0.75161,1.0281,327.99,0.1618,0.43752,0.89322,0.3678,6.7544,11.708,86.355,4.2267,3.7931,0
-0.062729,0.71217,0.39605,1.6913,29.416,-0.2367,-0.062729,0.40416,2.7362,0.28783,-0.062598,-0.1095,-0.017782,-0.062729,-5342.7,-0.068318,1.4042,-0.062729,-0.022926,21.496,0.81969,-0.069076,-0.022926,0.058303,-0.29943,-0.068318,-527.47,12.743,4.3104,0.18963,-0.022878,73.91,4.9384,3.9725,-0.092929,2.7362,,0.28783,-0.033963,0.34597,-0.43161,-0.025246,102.81,81.316,-0.38927,1.41,20.79,-0.083151,-0.03039,1.3605,0.57287,0.20249,9.261,9.261,8092.8,-0.033963,-0.21794,1.0226,0,16.98,4.4887,76.42,4.7762,88.037,0
0.11578,0.42723,0.30908,1.7467,39.438,0,0.1449,1.3407,2.5866,0.57277,0.19469,0.35006,0.085842,0.1449,702.3,0.51972,2.3407,0.1449,0.056021,0,,0.22488,0.04476,0.1449,0.54204,0.45154,4.5168,1.1159,3.5125,0.10063,0.057465,64.202,5.6852,5.5083,0.23327,2.5866,,0.57277,0.090186,0.54759,0.047153,0.086941,70.041,70.041,,1.7467,0,0.14774,0.05712,1.6923,0.41394,0.1759,2.0679,2.0679,1005.9,0.090186,0.20213,0.93211,0,,5.2112,58.412,6.2488,9.3385,0
0.086126,0.61959,0.8336,13.754,49.972,0,0.086126,0.61398,1.463,0.38041,0.092123,1.3177,0.082995,0.086126,1862.5,0.19598,1.614,0.086126,0.058868,146.71,1.1762,0.089805,0.058868,0.24721,0.37879,0.19598,14.975,8.2501,4.4887,0.32848,0.058927,17.345,21.043,2.2199,0.087616,1.463,,0.38041,0.059886,3.0376,0.16509,0.061383,174.74,28.036,0.14646,4.7569,156.05,0.054507,0.037256,1.4509,0.065361,0.047521,3.765,3.765,25681,0.059886,0.2264,0.94143,0,2.488,13.019,16.306,22.384,14.48,0
0.20047,0.41733,0.35938,2.2933,-28.803,0,0.25202,1.3962,1.5594,0.58267,0.28559,0.90691,0.19177,0.25202,509.37,0.71657,2.3962,0.25202,0.16161,57.348,1.361,0.26492,0.12856,0.46582,0.52921,0.59306,7.8897,0.99077,3.8794,0.2529,0.16982,78.499,4.6497,3.0961,0.26729,1.5594,2.813,0.72212,0.17141,0.85272,0.044594,0.16989,93.7,36.352,0.17141,1.4116,69.211,0.21789,0.13973,1.527,0.27788,0.21507,1.6063,1.9908,2722.6,0.17141,0.34406,0.84239,0.23932,6.3647,10.041,65.044,5.6116,4.299,0
0.46911,0.49806,0.37974,3.5519,175.45,0,0.46911,1.0078,1.112,0.50194,0.48841,3.1525,0.4219,0.46911,387.5,0.94194,2.0078,0.46911,0.42188,31.487,1.0294,0,0.42188,0.9397,0.46911,0.94194,0,0.80546,4.222,0.38266,0.84376,93.989,3.8834,1.1603,0.019979,1.112,,0.50194,0.017967,0.50232,659.09,0,148.96,117.47,4.8905,2.9073,60.587,-0.000025,-0.000023,1.0612,0.14881,0.25751,1.0647,1.0647,6331.7,0.48031,0.9346,0.54367,0,11.592,3.1071,48.845,7.4725,2.3586,0
0.31993,0.76932,0.069239,1.0935,-32.534,0,0.31993,0.29986,3.5773,0.23068,0.32731,0.43213,0.095734,0.31993,819.93,0.44516,1.2999,0.31993,0.089435,36.635,,0.32121,0.089435,0.31993,0,0.44516,43.57,0.36364,3.5739,0.20574,0.091496,82.732,4.4119,4.2458,0.31093,3.5773,15.558,0.25964,0.086918,0.049505,0.074601,0.089792,78.866,42.231,0.89105,0.60855,40.122,0.29868,0.083493,1.0524,0.74036,0.22666,1.2115,1.3636,259.58,0.086918,1.3869,0.91109,0.12554,9.9632,8.643,75.541,4.8318,18.788,0
0.043697,0.63189,0.15018,1.2726,-37.226,0,0.043697,0.58256,2.0791,0.36811,0.063007,0.079317,0.031329,0.043697,3540.9,0.10308,1.5826,0.043697,0.021018,53.441,1.099,0,0.021018,0.090616,0.21972,0.10308,0,0.50247,3.8286,0.29813,0.049071,124.15,2.9399,2.5632,0.083702,2.0791,30.52,0.38111,0.040259,0.04191,0.98248,0,119.03,65.59,0.14355,0.72006,68.6,-0.021439,-0.010312,1.1095,0.55092,0.34015,1.2316,1.2751,1012.1,0.22097,0.11871,0.78916,0.03531,6.8299,5.5649,96.719,3.7738,6.956,0
0.10505,0.63267,0.34948,1.5524,-27.108,0.10505,0.1321,0.57404,1.0347,0.36318,0.1321,0.2088,0.047571,0.1321,1646.8,0.22165,1.5806,0.1321,0.044815,69.222,,0.095814,0.035637,0.1321,0.36318,0.17889,0.33632,19.576,4.3156,0.21022,0.044815,81.057,4.503,0.15144,0.095814,2.9906,,0.36318,0.032504,0.027377,0.20012,0.032504,119.47,50.245,0.18791,0.66876,71.624,0.087689,0.029748,1.5524,0.63267,0.22207,20.343,20.343,7228.1,0.033534,0.28925,0.96647,0,5.2729,7.2644,78.339,4.6593,165.12,0
0.13315,0.675,0.062271,1.4263,-70.607,0.13315,0.13315,0.47461,1.169,0.32036,0.13315,0.91154,0.25921,0.13315,1315.7,0.27743,1.4815,0.13315,0.18431,87.167,,0.1097,0.18431,0.13315,0.32036,0.27743,1.775,0.078659,4.771,0.91127,0.18431,86.274,4.2307,0.16251,0.1097,0.78162,0.067711,0.84929,0.15184,0.11633,0.13547,0.15184,96.676,9.5089,0.77176,0.24518,101.9,0.055583,0.076938,0.30866,0.14607,0.23637,0.40467,1.0728,3674.9,0.14458,0.41563,0.85542,1.651,4.1874,38.385,73.8,4.9458,0.91257,0
0.081905,0.84072,0.14245,1.1744,-29.626,-0.24845,0.095767,0.18946,2.1537,0.15928,0.096671,0.11724,0.047078,0.095767,3026.4,0.1206,1.1895,0.095767,0.044466,52.481,,0.048995,0.038029,0.095767,-0.12257,0.10412,54.173,3.4981,3.9393,0.33991,0.044886,145.58,2.5073,2.4361,0.10569,2.1537,,0.15928,0.049073,0.13405,0.51305,0.022749,144.02,91.536,0.26449,0.79528,55.189,0.043368,0.020136,1.141,0.81683,0.39884,3.9115,3.9115,1238.7,0.049073,0.51421,0.95694,0,6.955,3.9875,138.43,2.6367,52.89,0
